I_mean,I_variance,I_stdDev,Q_mean,Q_variance,Q_stdDev,label
0.428419,0.736976,0.858473,0.032103,0.0175947,0.132645,0
0.221719,0.966049,0.982878,0.00998831,0.00958632,0.0979098,0
0.179161,1.01712,1.00853,0.011508,0.00599514,0.0774283,0
0.194111,0.994627,0.99731,0.014761,0.00933722,0.0966293,0
-0.459975,0.712481,0.844086,0.000322255,0.00864937,0.093002,0
-0.178941,0.915877,0.957014,-0.00450759,0.0127921,0.113102,0
0.0667572,0.96242,0.98103,0.0213118,0.0105998,0.102955,0
-0.0430697,1.08905,1.04357,0.0380404,0.00789334,0.0888445,0
0.104218,1.02259,1.01123,0.0428433,0.0109939,0.104852,0
0.332573,0.948271,0.973792,-0.0168762,0.0125687,0.11211,0
0.223167,0.958752,0.979159,0.00613469,0.00827692,0.0909776,0
0.0688828,0.943844,0.971516,0.0190772,0.00421182,0.0648986,0
0.0139073,1.04074,1.02016,0.0168089,0.00863857,0.0929439,0
-0.0510602,0.966817,0.983269,-0.0362824,0.00495783,0.0704118,0
0.0340805,1.05328,1.0263,-0.0104466,0.00859578,0.0927134,0
0.321392,0.880124,0.938149,-0.0053955,0.00765374,0.0874857,0
-0.719348,0.492723,0.701942,0.00301056,0.00875297,0.0935573,0
-0.0454409,0.91951,0.958911,0.038243,0.00699072,0.0836105,0
-0.0681212,0.971551,0.985673,0.0265477,0.00559037,0.0747688,0
-0.0420596,0.988041,0.994002,0.019373,0.012889,0.11353,0
-0.309922,1.00305,1.00152,-0.0337103,0.0105832,0.102875,0
-0.0710311,0.985511,0.992729,0.00231046,0.00843021,0.0918162,0
0.0380092,1.04068,1.02014,0.0428734,0.00736864,0.0858408,0
0.219284,0.941552,0.970336,-0.0027148,0.00660715,0.0812844,0
0.0462006,0.946945,0.973111,-0.0136715,0.0121871,0.110395,0
-0.18914,1.02679,1.0133,-0.0296535,0.0118465,0.108841,0
-0.119624,0.88855,0.942629,0.0076518,0.0164103,0.128103,0
-0.45149,0.676522,0.82251,0.0385327,0.0126511,0.112477,0
0.356449,0.943361,0.971268,0.0291273,0.00901498,0.0949473,0
-0.160506,1.0347,1.0172,-0.0422598,0.0117899,0.108581,0
-0.329,0.875455,0.935657,-0.00714238,0.0090304,0.0950284,0
-0.0706013,0.985526,0.992737,0.00240644,0.01746,0.132136,0
-0.323192,0.854314,0.924291,-0.00416576,0.00544877,0.0738158,0
-0.0799977,1.0964,1.04709,-0.027767,0.00832692,0.091252,0
-0.320441,0.901276,0.949355,-0.0337273,0.00535901,0.0732053,0
-0.0891255,0.970559,0.985169,0.00165934,0.0132422,0.115075,0
0.0759972,0.998598,0.999299,0.0422047,0.00498021,0.0705706,0
0.0845167,0.982037,0.990978,-0.0392049,0.0110822,0.105272,0
-0.0600531,0.862046,0.928464,0.0072672,0.00736746,0.0858339,0
-0.311719,0.926393,0.962493,-0.026988,0.010044,0.10022,0
0.428001,0.743234,0.86211,-0.00940742,0.0114889,0.107186,0
-0.239028,0.981513,0.990713,-0.0625724,0.0110281,0.105015,0
-0.193931,0.956047,0.977776,0.0177176,0.0101307,0.100651,0
-0.0956236,0.96298,0.981316,-0.0496318,0.00702747,0.08383,0
-0.195225,0.986324,0.993139,-0.00531117,0.00856257,0.0925342,0
-0.0561442,1.05819,1.02868,-0.0390123,0.00707565,0.0841169,0
0.212903,1.03142,1.01559,-0.0127426,0.00983921,0.0991928,0
0.192546,0.936234,0.967592,0.0244179,0.00946584,0.0972925,0
0.326575,0.961559,0.980591,-0.000455328,0.0112808,0.106211,0
0.216166,0.939337,0.969194,-0.0106723,0.0152534,0.123505,0
0.0545976,1.03247,1.0161,0.0198726,0.00658306,0.0811361,0
-0.193301,0.949212,0.974275,0.00705869,0.0067206,0.0819793,0
-0.137952,0.990319,0.995148,-0.02825,0.0088272,0.0939532,0
0.22019,1.0828,1.04057,0.0505294,0.0139642,0.11817,0
-0.165982,0.858383,0.92649,-0.0376859,0.0112836,0.106224,0
0.271211,0.92561,0.962086,-0.00649948,0.00881159,0.0938701,0
-0.474981,0.822836,0.907103,0.0199832,0.0082046,0.0905793,0
-0.0791934,1.04863,1.02403,-0.0135206,0.0102898,0.101439,0
-0.399171,0.912963,0.955491,-0.0150414,0.00990223,0.09951,0
-0.231566,0.942161,0.97065,0.0303022,0.0122547,0.110701,0
0.0606312,1.08925,1.04367,-0.0328381,0.0113355,0.106468,0
-0.0980514,0.964439,0.982059,0.0644532,0.0169008,0.130003,0
0.0672662,0.988741,0.994355,0.0360666,0.00490338,0.0700241,0
0.0820889,1.06846,1.03366,-0.0183408,0.0056106,0.0749039,0
0.0303168,1.07005,1.03443,0.00612541,0.0133979,0.115749,0
-0.0550105,0.966455,0.983085,0.00396032,0.009456,0.097242,0
0.0840454,1.00501,1.0025,-0.015729,0.0114829,0.107158,0
-0.295013,0.934095,0.966486,0.0167733,0.0103625,0.101797,0
-0.619673,0.647032,0.804383,0.00903492,0.00883885,0.0940152,0
0.047742,0.975271,0.987558,0.0346283,0.00707752,0.084128,0
0.463671,0.863337,0.929159,0.0223246,0.00623423,0.0789572,0
-0.202511,0.870381,0.932942,-0.0162825,0.00963491,0.0981576,0
-0.0618473,1.00729,1.00364,0.0237934,0.0111002,0.105357,0
0.455742,0.746396,0.863942,-0.0276248,0.00486608,0.0697573,0
-0.212121,0.928128,0.963394,-0.0168047,0.00464953,0.0681875,0
-0.354499,0.883275,0.939827,-0.00857136,0.0116514,0.107942,0
-0.170853,1.02771,1.01376,-0.0296426,0.00508444,0.0713052,0
0.228617,0.879161,0.937636,0.00394554,0.00576032,0.0758968,0
0.118812,1.09563,1.04672,-0.0311092,0.00821047,0.0906116,0
-0.0513443,0.991777,0.99588,-0.0302242,0.0104215,0.102086,0
-0.199539,0.973963,0.986895,-0.0167316,0.00553043,0.0743669,0
-0.362182,0.898018,0.947638,-0.0181785,0.0112575,0.106101,0
0.192369,1.00445,1.00222,-0.013948,0.00799016,0.0893877,0
0.319481,0.929088,0.963892,-0.0233848,0.0144492,0.120205,0
0.424742,0.789587,0.888587,-0.042594,0.00799824,0.0894329,0
0.438529,0.759872,0.871706,-0.0358453,0.00730411,0.0854641,0
-0.0364762,0.906394,0.952047,-0.000130654,0.00969957,0.0984864,0
0.0866856,0.927635,0.963138,-0.0220851,0.00865582,0.0930367,0
-0.0429052,1.09752,1.04763,-0.01179,0.00766945,0.0875754,0
-0.373672,0.875104,0.93547,-0.0419597,0.00221482,0.0470619,0
-0.104143,1.05895,1.02905,0.0197583,0.00864834,0.0929965,0
0.190565,0.958483,0.979022,0.0305815,0.00953599,0.0976524,0
0.206199,0.963106,0.98138,-0.00602884,0.0132531,0.115122,0
-0.172831,0.967484,0.983608,-0.00391387,0.00800016,0.0894436,0
-0.0733356,0.955512,0.977503,0.0134515,0.0071838,0.0847573,0
0.0642043,1.09758,1.04765,-0.0155018,0.00724454,0.0851148,0
-0.183498,0.978104,0.988991,-0.00767152,0.0109275,0.104535,0
-0.097651,0.942334,0.970739,-0.0368616,0.00987885,0.0993924,0
0.326728,0.94307,0.971118,0.0256357,0.00556699,0.0746122,0
-0.0678609,1.08154,1.03997,0.00479402,0.00616523,0.078519,0
-0.304699,0.958461,0.97901,-0.0205907,0.0131921,0.114857,0
-0.256394,0.93872,0.968876,0.0160595,0.0070339,0.0838684,0
0.0980347,0.986711,0.993333,0.00336187,0.01253,0.111938,0
0.101032,1.0089,1.00444,0.0539261,0.0106958,0.103421,0
0.421001,0.686253,0.828404,-0.0263936,0.00804973,0.0897203,0
0.28677,0.888104,0.942393,0.0255204,0.0119251,0.109202,0
0.383474,1.00368,1.00184,-0.0313027,0.0101336,0.100666,0
-0.0673508,1.00835,1.00417,0.0111515,0.0123097,0.110949,0
0.200856,0.928551,0.963613,0.00839274,0.0121943,0.110428,0
-0.416534,0.757223,0.870186,-0.00938755,0.00950239,0.0974802,0
0.225026,1.00866,1.00432,0.0348676,0.00967236,0.0983482,0
-0.176822,0.951371,0.975383,0.042168,0.00553612,0.0744051,0
0.323183,0.892143,0.944533,0.0338604,0.00669033,0.0817944,0
0.350258,0.880342,0.938265,-0.0154343,0.00738754,0.0859508,0
-0.250294,0.856569,0.92551,-0.0293971,0.0104436,0.102194,0
-0.197228,1.06348,1.03125,0.00677424,0.0043346,0.0658377,0
-0.230782,0.902091,0.949785,-0.0298663,0.00575562,0.0758658,0
0.0762022,1.01565,1.0078,-0.0333425,0.00620387,0.0787646,0
-0.325062,0.829128,0.910565,0.0160727,0.0101978,0.100984,0
-0.17951,0.904614,0.951112,-0.00591915,0.00975139,0.0987491,0
-0.0917181,0.948967,0.97415,-0.0488743,0.0151215,0.122969,0
-0.609817,0.652606,0.80784,-0.020127,0.00847166,0.0920416,0
-0.452889,0.91009,0.953986,0.0184312,0.00443499,0.0665957,0
0.555793,0.633003,0.795615,0.0313434,0.00463665,0.0680929,0
0.31292,0.794798,0.891514,-0.0176631,0.0118489,0.108853,0
-0.133083,0.942867,0.971014,-0.0277091,0.00864499,0.0929785,0
0.317078,0.882889,0.939622,-0.0507266,0.00653098,0.0808145,0
-0.191335,0.946998,0.973138,0.0180066,0.00941738,0.0970432,0
0.0348425,1.09577,1.04679,0.0333204,0.00596394,0.0772265,0
0.0838633,0.921524,0.95996,0.0137241,0.00465485,0.0682264,0
-0.208571,0.971673,0.985735,-0.0224089,0.0052199,0.0722489,0
0.333147,0.832621,0.912481,-0.0292966,0.00890527,0.0943677,0
-0.440992,0.786488,0.886842,-0.03706,0.0104097,0.102028,0
0.0344805,1.00921,1.0046,-0.0222065,0.00710627,0.0842987,0
0.361347,0.866245,0.930723,-0.0282104,0.00677292,0.0822978,0
0.249057,1.0298,1.01479,0.0023482,0.00805576,0.0897539,0
0.323626,0.868676,0.932028,0.0444795,0.0027022,0.0519827,0
-0.487293,0.78608,0.886611,0.00564945,0.00578558,0.076063,0
-0.19351,0.95945,0.979515,0.0340745,0.00482403,0.0694552,0
-0.0526442,0.954481,0.976976,0.0129875,0.00304814,0.05521,0
-0.175813,0.945603,0.972421,-0.0260123,0.00920048,0.0959192,0
-0.0973986,1.09323,1.04558,-0.00238181,0.00440779,0.0663912,0
-0.102798,0.984942,0.992442,0.0103191,0.00201515,0.0448905,0
0.161849,0.962175,0.980905,-0.0081636,0.00605133,0.0777903,0
-0.0506143,1.00587,1.00293,0.0325694,0.0134235,0.11586,0
0.0985636,1.04227,1.02092,-0.0104709,0.00724151,0.0850971,0
-0.0363676,1.03175,1.01575,0.012813,0.00420628,0.0648559,0
-0.181178,0.910566,0.954236,0.0313317,0.00720977,0.0849104,0
0.0671721,1.01581,1.00787,-0.0384294,0.0085192,0.0922995,0
0.0268566,1.017,1.00847,-0.00655819,0.00708641,0.0841808,0
0.231096,1.02565,1.01275,0.0170438,0.00956512,0.0978014,0
-0.339744,0.902378,0.949936,-0.0286984,0.00405109,0.0636482,0
-0.115888,0.972749,0.986281,0.0110291,0.00829391,0.0910709,0
0.164682,0.999763,0.999881,0.0303554,0.0121031,0.110014,0
0.0579827,1.10086,1.04922,-0.0564102,0.00665167,0.0815578,0
0.179116,0.840312,0.916685,-0.000279261,0.0128448,0.113335,0
0.346289,0.875451,0.935655,-0.0138214,0.00769718,0.0877336,0
0.0351103,1.03033,1.01505,0.00391294,0.00663738,0.0814701,0
0.484187,0.806472,0.898038,-0.0366161,0.00557833,0.0746882,0
0.0684286,1.01256,1.00626,-0.0114654,0.00494512,0.0703216,0
-0.203896,0.962903,0.981276,0.00638746,0.0187159,0.136806,0
-0.46038,0.742093,0.861448,-0.00534959,0.00966714,0.0983216,0
-0.438963,0.832203,0.912252,-0.00013769,0.00709431,0.0842277,0
0.0580064,1.00594,1.00297,0.0158049,0.00960414,0.0980007,0
-0.185322,0.913249,0.95564,-0.0290799,0.00631117,0.0794429,0
-0.204708,1.01876,1.00934,0.00239583,0.00792407,0.0890172,0
-0.353455,0.984582,0.992261,-0.0282053,0.0136239,0.116722,0
0.0874829,1.01109,1.00553,-0.0127662,0.00701977,0.0837841,0
0.0516767,1.0595,1.02932,-0.00223012,0.00606021,0.0778473,0
0.196035,0.91236,0.955176,0.00580488,0.00913986,0.0956026,0
0.0349874,1.05162,1.02549,0.0142498,0.00949767,0.097456,0
0.166533,0.958159,0.978856,0.00710095,0.0103518,0.101744,0
-0.469057,0.811127,0.900626,0.0457163,0.00924355,0.0961434,0
-0.0690656,1.06314,1.03109,-0.00820296,0.0103531,0.10175,0
0.186908,1.05489,1.02708,-0.0397124,0.0137485,0.117254,0
-0.302498,0.87702,0.936493,0.0526147,0.0124998,0.111802,0
-0.0508091,1.13222,1.06406,0.0206655,0.00748623,0.086523,0
0.022804,0.952856,0.976143,-0.0184835,0.0122045,0.110474,0
-0.306707,0.865877,0.930525,-0.0267534,0.00878601,0.0937337,0
-0.353945,0.857864,0.92621,-0.0230804,0.00976111,0.0987983,0
-0.0397135,0.995456,0.997725,0.0219801,0.0125084,0.111841,0
0.849549,0.278102,0.527354,-0.0232748,0.00811751,0.0900972,0
0.423376,0.872356,0.934,-0.0318008,0.00774352,0.0879973,0
-0.0663437,0.948317,0.973815,0.0345176,0.0112367,0.106003,0
-0.360473,0.894849,0.945964,0.0100267,0.00481922,0.0694206,0
0.222669,0.954328,0.976897,0.00454135,0.0115418,0.107433,0
-0.223681,0.943896,0.971543,0.0489723,0.0104814,0.102379,0
0.0362894,1.03607,1.01788,-0.0183301,0.0107054,0.103467,0
-0.0677664,0.962451,0.981046,0.00238864,0.00666276,0.0816257,0
0.0604457,1.05014,1.02476,0.00995717,0.00213995,0.0462596,0
0.28719,0.848014,0.920877,0.0134461,0.0105795,0.102857,0
0.0768478,1.00296,1.00148,-0.00395588,0.0208909,0.144537,0
0.231798,1.04442,1.02197,0.0202334,0.00518681,0.0720195,0
0.0362875,0.923744,0.961116,0.0130054,0.0111372,0.105533,0
0.287727,0.9301,0.964417,0.00584108,0.00905876,0.0951775,0
-0.332527,0.895584,0.946353,0.0148618,0.00928874,0.0963781,0
0.337984,0.896817,0.947004,0.0352382,0.00997908,0.0998953,0
0.0784735,0.917975,0.95811,0.00845812,0.0088117,0.0938707,0
0.0376962,0.891434,0.944158,-0.0411403,0.00661319,0.0813215,0
0.0305224,1.06476,1.03187,-0.0263401,0.0169625,0.13024,0
-0.324071,0.947697,0.973497,0.016499,0.00852541,0.0923332,0
0.129751,0.957102,0.978316,0.0273186,0.0061208,0.0782356,0
0.225937,0.888768,0.942745,-0.00742301,0.00909419,0.0953634,0
-0.17871,0.950511,0.974942,0.0172707,0.00996543,0.099827,0
-0.607834,0.593668,0.770499,0.0200774,0.00754962,0.0868886,0
-0.17178,1.02036,1.01013,-0.0121752,0.00409978,0.0640295,0
-0.210696,0.915385,0.956758,-0.0399279,0.0133638,0.115602,0
0.0996349,0.971476,0.985635,-0.00700471,0.00653455,0.0808365,0
-0.499867,0.830887,0.91153,-0.0328318,0.0075689,0.0869994,0
0.0539822,0.966535,0.983125,-0.0209145,0.0177147,0.133096,0
0.159613,0.991177,0.995579,-0.0155847,0.0094368,0.0971432,0
-0.204354,1.01039,1.00518,0.0285701,0.0100101,0.10005,0
-0.0271718,1.01685,1.00839,0.000880446,0.0114525,0.107017,0
0.0543783,1.06003,1.02958,0.0332048,0.00440644,0.066381,0
-0.0514877,0.987056,0.993507,-0.00671085,0.00640804,0.0800502,0
-0.207922,0.908175,0.952982,-0.00040621,0.0113199,0.106395,0
0.180262,0.952801,0.976115,-0.00866444,0.0120859,0.109936,0
-0.192399,0.967276,0.983502,-0.0346372,0.00634701,0.0796681,0
-0.0935099,0.934895,0.9669,0.048531,0.0118669,0.108935,0
-0.0558516,0.966063,0.982885,0.0115862,0.0101215,0.100605,0
-0.0626457,1.00932,1.00465,0.0133182,0.00450393,0.0671113,0
0.490587,0.758776,0.871078,0.542658,0.824035,0.907764,1
0.527348,0.808485,0.899158,-1.05459,0.0128213,0.113231,1
-0.489986,0.661616,0.813398,0.541969,0.543982,0.737552,1
0.0647893,1.1566,1.07545,0.0518742,1.05631,1.02777,1
-0.48417,0.786996,0.887128,-0.97314,0.000121137,0.0110062,1
-0.410567,0.895135,0.946116,-0.577585,0.613141,0.783033,1
0.433106,0.663067,0.814289,0.461255,0.769882,0.877429,1
0.566593,0.679622,0.824392,0.485749,0.786389,0.886786,1
0.512622,0.773904,0.879718,0.485591,0.708921,0.841975,1
0.478051,0.956173,0.977841,-0.554977,0.791497,0.889661,1
-0.479949,0.702883,0.838381,0.486881,0.657146,0.810646,1
0.066554,0.94504,0.972131,0.562852,0.816575,0.903645,1
0.408374,0.606478,0.778767,-0.508545,0.849205,0.921523,1
-0.016562,1.02615,1.01299,-0.531134,0.758527,0.870934,1
0.986481,0.00158878,0.0398594,-0.0887176,1.10809,1.05266,1
0.00938781,0.939011,0.969026,0.441136,0.69944,0.836326,1
0.541101,0.67358,0.820719,0.476408,0.688045,0.829485,1
-0.0742204,0.888491,0.942598,-0.0348663,1.11489,1.05588,1
-0.529296,0.906676,0.952195,-1.01862,0.00429024,0.0654999,1
-0.961147,0.00642946,0.0801839,0.0421094,1.11075,1.05392,1
0.0182771,1.21287,1.10131,-0.011702,1.07706,1.03781,1
-0.0170711,0.914741,0.956421,-0.473761,0.665649,0.815873,1
0.478176,0.880691,0.938451,-0.514659,0.919004,0.958647,1
0.00788087,0.879692,0.937919,0.475652,0.814778,0.90265,1
0.0739302,0.917049,0.957627,-0.503075,0.644425,0.802761,1
-0.515508,0.701246,0.837404,-0.539362,0.800813,0.894882,1
1.03171,0.0164674,0.128325,0.489207,0.971458,0.985626,1
0.48587,0.739236,0.859788,-0.450816,0.758732,0.871052,1
-0.0264758,1.14317,1.06919,-0.48175,0.784967,0.885984,1
1.13335,0.0102284,0.101135,-0.470071,0.766844,0.875696,1
-0.526743,0.679938,0.824584,0.609448,0.781187,0.883848,1
-0.0613125,1.02941,1.0146,-0.0368979,0.984051,0.991994,1
-0.611063,0.663576,0.814602,1.07036,0.00576756,0.0759445,1
0.491573,0.725986,0.852048,0.465402,0.861478,0.928159,1
0.987417,0.00479949,0.0692783,-0.993243,0.00912103,0.0955041,1
1.05319,0.00592611,0.0769813,0.0158667,1.01221,1.00609,1
-0.490173,0.795652,0.891993,-0.499231,0.746669,0.8641,1
-0.473408,0.604468,0.777476,-0.535903,0.842685,0.917979,1
-0.525596,0.618291,0.786315,-0.0552029,1.04939,1.0244,1
-0.561486,0.667446,0.816974,-0.471843,0.658361,0.811395,1
-0.0368625,0.906664,0.952189,0.0726235,1.01863,1.00927,1
-0.475698,0.814589,0.902546,0.0337243,1.15936,1.07674,1
0.0387753,0.848952,0.921386,0.0414294,1.08793,1.04304,1
-0.551648,0.800946,0.894956,0.465412,0.793388,0.890723,1
0.995685,0.00858218,0.09264,0.428893,0.77122,0.878192,1
-0.466204,0.684266,0.827204,-0.0121585,1.10224,1.04988,1
0.0406973,1.00199,1.00099,-0.5964,0.817947,0.904404,1
0.42804,0.76246,0.87319,-0.542121,0.886367,0.94147,1
0.508665,0.801859,0.895466,-0.450539,0.788462,0.887954,1
-0.00287845,0.816199,0.903437,0.9222,0.00129625,0.0360035,1
0.0527684,0.911103,0.954517,-0.4392,0.779628,0.882965,1
-0.534602,0.68971,0.830488,-1.05902,0.0200485,0.141593,1
-0.518116,0.80745,0.898582,-0.467193,0.809777,0.899876,1
-0.0160447,1.21736,1.10334,-0.544303,0.772498,0.878919,1
-0.400782,0.659071,0.811832,0.0487392,1.03573,1.01771,1
0.00466788,0.989653,0.994813,-0.477641,0.672054,0.819789,1
0.617557,0.688119,0.829529,0.12322,0.961863,0.980746,1
0.416433,0.739824,0.86013,0.449854,0.804571,0.896979,1
-0.455734,0.695862,0.834183,1.02834,0.00354686,0.0595555,1
0.0377862,0.913486,0.955764,-0.0444981,1.11646,1.05663,1
-0.0166782,0.999302,0.999651,0.532032,0.94718,0.973232,1
0.964024,0.00159599,0.0399498,0.0270315,1.1289,1.0625,1
0.484697,0.819016,0.904995,-0.494301,0.91038,0.954138,1
0.0106589,0.931808,0.965302,0.506229,0.754472,0.868604,1
-0.55063,0.721047,0.849145,0.496305,0.677211,0.822928,1
0.5419,0.604128,0.777257,-0.449856,0.729264,0.85397,1
-0.0274877,0.997367,0.998682,0.464827,0.838738,0.915826,1
-0.00606763,0.93784,0.968422,0.0202508,0.947695,0.973496,1
1.01356,0.00892419,0.0944679,0.544166,0.784971,0.885986,1
0.405146,0.743063,0.862011,-0.533266,0.658722,0.811617,1
0.0613925,0.962655,0.98115,0.471733,0.677809,0.823292,1
-0.516895,0.734955,0.857295,0.067641,1.02111,1.0105,1
-0.0284884,1.0691,1.03397,-0.00686732,0.819028,0.905002,1
-0.0245937,0.945208,0.972218,0.473277,0.661598,0.813387,1
0.464099,0.672895,0.820302,-0.57105,0.772756,0.879065,1
0.143802,1.07428,1.03647,-0.537591,0.699063,0.8361,1
-0.50721,0.610657,0.781446,-0.0112984,0.988638,0.994303,1
0.0296816,1.08296,1.04065,0.475181,0.66223,0.813775,1
0.474891,0.779508,0.882897,0.448402,0.824421,0.907976,1
-0.428516,0.713081,0.844442,-0.471796,0.856512,0.925479,1
0.0637098,0.934875,0.966889,-0.608002,0.677461,0.82308,1
0.558546,0.809664,0.899814,-0.0161623,1.13181,1.06386,1
-0.0293663,0.922565,0.960502,-0.0365451,1.00199,1.001,1
0.984741,0.00324888,0.056999,0.413164,0.643152,0.801968,1
0.919154,0.0118622,0.108914,0.0115812,1.04273,1.02114,1
-0.0506853,1.03909,1.01936,-1.10097,0.00206312,0.0454216,1
0.0350449,0.970142,0.984958,0.045103,1.06308,1.03106,1
0.550147,0.827234,0.909524,0.471932,0.698073,0.835508,1
-0.0424645,0.948944,0.974138,0.927323,0.00903789,0.0950678,1
-0.544069,0.862392,0.92865,-0.383975,0.73302,0.856166,1
-0.042063,0.941739,0.970433,-0.495174,0.719733,0.848371,1
-0.0214094,1.0178,1.00886,0.501275,0.731294,0.855157,1
-0.410222,0.900519,0.948957,-0.557098,0.74418,0.862659,1
0.498471,0.807509,0.898615,-0.0072801,1.07189,1.03532,1
-0.095429,0.917243,0.957728,-0.512989,0.689059,0.830096,1
0.0386083,1.01114,1.00556,-0.00909853,0.971401,0.985597,1
-1.11319,0.00728717,0.0853649,-0.41514,0.838358,0.915619,1
-0.00471785,0.834009,0.913241,-0.0334796,0.983268,0.991599,1
-0.546652,0.824858,0.908217,0.0781121,1.20938,1.09972,1
0.0956297,0.974798,0.987318,-0.0519186,1.12148,1.059,1
1.02267,0.00800124,0.0894496,-0.545235,0.707295,0.841008,1
0.00866343,0.936557,0.967759,-0.0357303,0.930321,0.964531,1
-0.0310815,0.969091,0.984424,0.448771,0.706539,0.840559,1
0.406803,0.850049,0.921981,0.0894823,0.989915,0.994945,1
0.525434,0.730492,0.854688,-0.125947,0.97906,0.989475,1
-0.502537,0.636532,0.797829,0.53125,0.683078,0.826485,1
0.480467,0.796051,0.892217,-0.00704905,1.09446,1.04616,1
-0.523298,0.802014,0.895552,0.0864857,1.17555,1.08423,1
-0.57198,0.599624,0.774354,-0.470686,0.730674,0.854795,1
0.522271,0.799044,0.893893,-0.513626,0.802291,0.895707,1
-0.554678,0.661715,0.813458,-0.554044,0.683509,0.826746,1
-0.0365312,0.955469,0.977481,0.55974,0.955628,0.977562,1
-0.026358,0.879861,0.938009,0.478767,0.749449,0.865707,1
0.484317,0.633943,0.796205,-1.04995,0.00381866,0.0617953,1
0.555634,0.861817,0.928341,0.0618045,1.14528,1.07018,1
0.474102,0.786437,0.886813,-0.498911,0.747775,0.86474,1
-1.00094,0.000483416,0.0219867,0.985459,0.00353346,0.0594429,1
-0.0413529,1.0106,1.00528,0.0734962,1.06624,1.03259,1
-0.00843341,1.03729,1.01847,-0.531839,0.747979,0.864858,1
-0.458341,0.649721,0.806053,0.0268839,0.983038,0.991483,1
0.536949,0.760604,0.872126,-0.0288119,1.02218,1.01103,1
0.0160555,0.932531,0.965676,0.0391238,0.89332,0.945156,1
0.0148201,0.858901,0.926769,-0.510488,0.867377,0.931331,1
0.498128,0.612322,0.78251,0.00906945,1.04816,1.0238,1
-0.498909,0.67864,0.823796,0.513989,0.896172,0.946664,1
0.988609,0.00681572,0.0825574,0.496659,0.878886,0.937489,1
-0.512227,0.643138,0.801959,0.0469636,0.973325,0.986573,1
-1.01322,0.00284861,0.0533723,-0.458869,0.706182,0.840346,1
0.0236761,0.834025,0.913249,-0.58178,0.920841,0.959605,1
-0.507816,0.894256,0.945651,-0.0459763,0.981657,0.990786,1
1.11056,0.0020401,0.0451674,-0.081891,0.973347,0.986583,1
0.48067,0.931158,0.964965,-0.427225,0.679507,0.824322,1
-0.00672115,0.881602,0.938937,-0.50814,0.659315,0.811982,1
-0.0191215,0.888353,0.942525,-0.519598,0.707193,0.840948,1
-0.514982,0.669274,0.818091,-0.00869453,0.983264,0.991597,1
0.0155628,0.943804,0.971496,0.0358256,1.11335,1.05515,1
0.628397,0.600907,0.775182,0.567523,0.730364,0.854613,1
-0.511496,0.62899,0.793089,0.935625,0.00345336,0.0587653,1
0.0408511,1.02587,1.01285,0.539489,0.81486,0.902696,1
-0.414066,0.667727,0.817146,0.00217213,0.881739,0.93901,1
-0.052924,0.924075,0.961288,-1.03009,0.011062,0.105176,1
0.506683,0.800391,0.894646,0.470162,0.830253,0.911182,1
-0.00424154,0.974434,0.987134,-0.583127,0.689197,0.830179,1
-0.553083,0.766564,0.875536,0.547684,0.770859,0.877986,1
-0.501498,0.670679,0.81895,1.04716,0.00996093,0.0998045,1
-0.0812224,1.03485,1.01728,0.102596,0.994517,0.997255,1
-0.0547326,1.07746,1.03801,0.562578,0.845331,0.919419,1
0.089852,1.14051,1.06795,-0.474759,0.752743,0.867607,1
0.0254261,0.9473,0.973294,0.506692,0.715532,0.845891,1
-0.422558,0.707412,0.841078,-0.495291,0.803247,0.89624,1
0.58921,0.656029,0.809956,0.486249,0.688281,0.829627,1
0.470017,0.690124,0.830737,0.022923,1.09665,1.04721,1
-0.480191,0.641963,0.801226,0.49321,0.833057,0.91272,1
-0.496878,0.823404,0.907416,-0.515896,0.785284,0.886162,1
0.554568,0.682059,0.825869,0.425537,0.789883,0.888754,1
-0.506568,0.648216,0.805119,0.460597,0.812416,0.901341,1
-0.999565,0.001549,0.0393574,0.536801,0.637851,0.798656,1
0.0286827,0.837908,0.915373,-0.0544326,1.13348,1.06465,1
0.966642,0.00852061,0.0923071,-0.449271,0.731853,0.855484,1
0.501493,0.715791,0.846044,-0.450826,0.744428,0.862802,1
-0.0707748,1.15229,1.07345,-0.479043,0.667292,0.816879,1
-0.000558925,1.1323,1.0641,0.0220491,0.942801,0.970979,1
0.405326,0.676844,0.822705,-0.619981,0.796175,0.892286,1
0.55961,0.658595,0.811539,0.0163504,0.896285,0.946724,1
0.423265,0.781213,0.883863,0.032198,0.757143,0.870139,1
-0.363832,0.767059,0.875819,-0.03021,1.26136,1.1231,1
-0.518917,0.721628,0.849487,0.0179745,0.853651,0.923933,1
0.392475,0.681972,0.825816,-0.0361471,0.86593,0.930554,1
-0.499752,0.65557,0.809672,-0.012313,1.13151,1.06372,1
-0.531289,0.824708,0.908134,-0.495429,0.805774,0.897649,1
-0.503442,0.854079,0.924164,-0.523306,0.697077,0.834912,1
0.500189,0.740435,0.860485,-0.0293635,0.929023,0.963858,1
0.949611,0.00741899,0.0861335,0.529786,0.723675,0.850691,1
0.514773,0.884528,0.940493,-0.0348685,0.878052,0.937044,1
-0.550778,0.705447,0.839909,-0.506243,0.746679,0.864106,1
-0.0332362,1.0043,1.00215,0.0384905,0.913082,0.955553,1
-0.0975628,1.13945,1.06745,0.549301,0.95986,0.979724,1
