I_mean,I_variance,I_stdDev,Q_mean,Q_variance,Q_stdDev,label
0.0892829,1.01011,1.00504,0.0365824,0.00483695,0.0695482,0
0.0415824,0.998022,0.99901,0.00789724,0.0076798,0.0876345,0
0.106359,1.17563,1.08426,0.0015363,0.009561,0.0977804,0
0.0629095,1.03275,1.01624,0.00883382,0.00859055,0.0926852,0
0.0654135,0.947357,0.973322,-0.0472962,0.00411908,0.06418,0
0.0805481,0.948458,0.973888,0.030551,0.00595608,0.0771756,0
0.0518002,1.01823,1.00907,-0.0256665,0.015258,0.123523,0
0.109589,0.943725,0.971455,-0.0175824,0.00827665,0.0909761,0
0.0869967,0.971523,0.985658,0.0266674,0.0141546,0.118973,0
0.0535231,0.946404,0.972833,-0.0434763,0.0111418,0.105555,0
0.0801605,1.01903,1.00947,-0.0175954,0.0110279,0.105014,0
0.0391098,1.02084,1.01037,0.0445485,0.011816,0.108701,0
0.0786114,0.998321,0.99916,0.0308752,0.00462202,0.0679854,0
0.0771243,1.01232,1.00614,0.0300009,0.0168964,0.129986,0
0.0674165,0.976493,0.988177,-0.00112505,0.00832925,0.0912647,0
0.0715224,0.96373,0.981698,-0.0119227,0.0062162,0.0788429,0
0.103503,0.989276,0.994624,-0.0222702,0.00798678,0.0893688,0
0.056731,1.02179,1.01084,0.00164947,0.0106941,0.103412,0
0.0713769,1.07784,1.03819,-0.00554703,0.00742481,0.0861673,0
0.00576642,1.03941,1.01952,-0.00490928,0.0154721,0.124387,0
0.0260457,0.926163,0.962373,-0.0320446,0.0110622,0.105177,0
0.089028,1.0693,1.03407,-0.0193788,0.00771117,0.0878133,0
0.0546664,0.987585,0.993773,0.00231324,0.0122491,0.110676,0
0.110197,1.05485,1.02706,-0.000301313,0.006381,0.0798812,0
0.0665606,0.962598,0.981121,-0.00873159,0.0203671,0.142714,0
0.0945303,1.05728,1.02824,0.00947302,0.005386,0.0733894,0
0.0936361,0.92195,0.960182,0.0289079,0.00651859,0.0807378,0
0.0475953,1.12817,1.06215,-0.015403,0.0142159,0.11923,0
0.0755496,1.02778,1.0138,-0.019357,0.0139183,0.117976,0
0.0859356,1.03203,1.01589,-0.0399885,0.0102693,0.101338,0
0.0557632,0.968323,0.984034,0.0173714,0.00655082,0.0809371,0
0.0761265,1.05593,1.02758,0.0661057,0.0098523,0.0992588,0
0.0522379,0.902788,0.950152,0.020504,0.00545345,0.0738475,0
0.047373,0.965268,0.98248,-0.00570532,0.0114167,0.106849,0
0.050023,1.10402,1.05073,-0.000468144,0.0150872,0.12283,0
0.0826884,0.975969,0.987911,-0.000778217,0.0146732,0.121133,0
0.109519,1.06696,1.03294,0.0174973,0.00522534,0.0722865,0
0.0453245,0.917727,0.95798,-0.00864176,0.0100523,0.100261,0
0.0661832,1.13321,1.06452,-0.0528604,0.0125743,0.112135,0
0.120041,0.986872,0.993414,-0.00858915,0.0060264,0.0776299,0
0.0275693,1.00608,1.00304,-3.86418e-005,0.0115938,0.107675,0
0.0729743,0.999963,0.999981,-0.00357003,0.00996644,0.099832,0
0.072219,1.07146,1.03512,-0.00907889,0.00838613,0.0915758,0
0.0610514,0.975488,0.987668,0.00382932,0.00922026,0.0960222,0
0.067087,1.0296,1.01469,-0.0144927,0.00912233,0.0955109,0
0.0218828,0.988345,0.994155,-0.0141043,0.00578508,0.0760597,0
0.0736876,0.930995,0.964881,-0.0130501,0.00981787,0.0990852,0
0.0209198,0.991552,0.995767,-0.0177889,0.00744207,0.0862674,0
0.0456261,0.981099,0.990504,-0.0419376,0.00615529,0.0784557,0
0.0937946,0.951331,0.975362,0.00438351,0.0108347,0.10409,0
0.0428702,1.0039,1.00195,-0.0218267,0.00659663,0.0812196,0
0.0222755,1.03496,1.01733,0.0184143,0.00773178,0.0879306,0
0.060729,1.05404,1.02667,-0.0313805,0.00406805,0.0637813,0
0.0924681,0.953869,0.976662,-0.00825979,0.0114517,0.107012,0
0.0873557,0.922564,0.960502,-0.00845111,0.00560173,0.0748447,0
0.0387048,1.02956,1.01467,-0.00679449,0.00564075,0.0751049,0
0.0701563,1.02977,1.01478,0.00565849,0.0134022,0.115768,0
0.021489,1.05694,1.02807,-0.0203136,0.0128778,0.11348,0
0.0906792,1.02432,1.01209,-0.00422912,0.0153865,0.124042,0
0.0532802,1.00757,1.00378,0.00574287,0.0145293,0.120538,0
0.0612075,0.997869,0.998934,-0.00360758,0.00792847,0.089042,0
0.0738803,1.01231,1.00614,0.0113992,0.0160174,0.12656,0
0.110874,1.05377,1.02653,0.000388813,0.00513363,0.0716493,0
0.0324266,1.04368,1.02161,0.0317201,0.00385272,0.0620703,0
0.0354974,1.08038,1.03941,-0.0128204,0.00710196,0.0842731,0
0.123709,0.917528,0.957877,-0.0116697,0.00360054,0.0600045,0
0.0581101,1.08068,1.03956,-0.0314602,0.00999911,0.0999956,0
0.0764619,0.965286,0.98249,-0.0166572,0.0094858,0.097395,0
0.0551346,1.01989,1.0099,0.0110464,0.0138502,0.117687,0
0.0390575,1.00512,1.00255,0.0128145,0.00982296,0.0991109,0
0.0636549,1.06716,1.03304,0.0174908,0.0069147,0.0831547,0
0.00979426,1.00327,1.00163,-0.0116121,0.00785378,0.0886215,0
0.0715974,1.04089,1.02024,0.0133927,0.0133787,0.115666,0
0.0414713,0.953061,0.976248,0.0263938,0.0104401,0.102177,0
0.0719134,1.04381,1.02167,0.0302135,0.00675775,0.0822056,0
0.0795834,1.10301,1.05024,-0.0558478,0.00687927,0.0829414,0
0.0787923,0.996122,0.998059,0.000199938,0.00946109,0.0972681,0
0.103461,0.971389,0.985591,-0.0250476,0.0077403,0.087979,0
0.107859,0.976646,0.988254,0.00139258,0.00771419,0.0878305,0
0.0637139,0.998512,0.999256,-0.0300242,0.0076027,0.0871935,0
0.0471297,0.960018,0.979805,-0.00695722,0.00373831,0.0611417,0
0.0662487,0.95726,0.978397,0.018069,0.00552513,0.0743312,0
0.0564482,0.920388,0.959368,0.0495222,0.00699419,0.0836313,0
0.0223457,1.01505,1.0075,0.0258251,0.0079113,0.0889455,0
0.0758706,1.02419,1.01202,-0.0178848,0.0123347,0.111062,0
0.0790632,1.01362,1.00679,0.00751615,0.0115669,0.10755,0
0.0586033,1.05026,1.02482,0.0446512,0.00863383,0.0929184,0
0.0833282,0.942586,0.970869,-0.0382292,0.0158022,0.125707,0
0.0841607,0.939878,0.969473,-0.0237262,0.00766436,0.0875464,0
0.0352494,1.0442,1.02186,-0.000441654,0.0069128,0.0831432,0
0.043133,0.950049,0.974705,0.00946962,0.0101132,0.100565,0
0.109821,1.02372,1.01179,0.0229375,0.00785183,0.0886106,0
0.0371614,0.977625,0.988749,0.00539184,0.00791455,0.0889638,0
0.0523212,1.12318,1.0598,-0.0180359,0.0138486,0.11768,0
0.0331653,0.93224,0.965526,-0.020592,0.00687807,0.0829341,0
0.0708017,0.971044,0.985416,-0.0443132,0.00962098,0.0980866,0
0.0396709,0.990815,0.995397,0.0121758,0.00998945,0.0999472,0
0.0353726,0.952459,0.97594,-0.0203305,0.00934968,0.0966937,0
0.053437,1.0548,1.02704,-0.0147566,0.00570213,0.0755125,0
0.0769318,1.10828,1.05275,0.0176002,0.0120545,0.109793,0
0.0627791,0.931202,0.964988,0.0160103,0.00935843,0.096739,0
0.0952835,1.15788,1.07605,0.0030622,0.00668078,0.081736,0
0.10892,0.940911,0.970006,-0.00112719,0.0154852,0.124439,0
0.054911,1.00735,1.00367,0.0142635,0.00731474,0.0855262,0
0.116128,1.03861,1.01912,0.000689519,0.00568836,0.0754212,0
0.0849393,0.937053,0.968015,-0.041132,0.00560478,0.0748651,0
0.062457,0.972612,0.986211,0.0116862,0.00512356,0.0715791,0
0.0604714,0.992116,0.99605,-0.0169791,0.00548422,0.0740555,0
0.0761888,1.00655,1.00327,-0.0256132,0.00744235,0.0862691,0
0.114242,0.983187,0.991558,0.0502831,0.0096644,0.0983077,0
0.0789504,1.07685,1.03771,-0.00287991,0.00487213,0.0698006,0
0.0971761,0.955442,0.977467,0.00736893,0.00653555,0.0808427,0
0.119443,1.0619,1.03049,-0.034816,0.0142679,0.119448,0
0.0368825,1.0289,1.01435,-0.0123481,0.00741321,0.0861,0
0.107382,1.0049,1.00245,-0.0206609,0.00881237,0.0938742,0
0.0805688,1.02704,1.01343,0.0385474,0.0109602,0.104691,0
0.0870089,0.946949,0.973113,-0.00119995,0.00476408,0.0690223,0
0.0564327,1.05629,1.02776,0.0123362,0.00461155,0.0679084,0
0.118597,1.04361,1.02157,0.00247931,0.00490955,0.0700682,0
0.0881567,0.993303,0.996646,-0.0356353,0.0121404,0.110184,0
0.0620091,1.02555,1.01269,-0.0250146,0.00572066,0.075635,0
0.0448092,1.05287,1.02609,0.0187231,0.00889266,0.0943009,0
0.0596081,0.937437,0.968213,-0.00491634,0.00881972,0.0939134,0
0.0682563,0.964127,0.981899,-0.0113291,0.0137781,0.11738,0
0.059773,0.970371,0.985074,-0.00833671,0.00628698,0.0792905,0
0.0928716,0.987182,0.99357,0.0237381,0.00663115,0.0814319,0
0.0964044,1.0789,1.0387,0.00397521,0.00975649,0.0987749,0
0.0825382,1.07478,1.03672,0.0182089,0.00811368,0.090076,0
0.0469878,0.955706,0.977602,-0.00402693,0.0115603,0.107519,0
0.107191,0.939712,0.969388,-0.0169795,0.0110145,0.10495,0
0.0627773,1.02992,1.01485,-0.0347973,0.00335867,0.057954,0
0.0354016,1.01011,1.00504,-0.0203428,0.00915705,0.0956925,0
0.0794577,1.02463,1.01224,-0.0472255,0.0102904,0.101442,0
0.0530217,1.03133,1.01555,-0.0387361,0.0101925,0.100958,0
0.0771987,0.997759,0.998879,-0.0249849,0.00979843,0.098987,0
0.108231,0.963244,0.98145,0.0182358,0.0108354,0.104093,0
0.0578333,1.0106,1.00529,-0.00765719,0.00837141,0.0914954,0
0.0160467,1.02827,1.01403,0.027022,0.0082982,0.0910944,0
0.0781055,1.06533,1.03215,-0.038352,0.0048147,0.0693881,0
0.0552265,0.978187,0.989034,0.00510725,0.00610512,0.0781353,0
0.0636959,1.12741,1.0618,0.0469095,0.0128951,0.113556,0
0.0637763,1.14104,1.0682,-0.0362047,0.00391913,0.062603,0
0.0927283,0.904801,0.951211,0.0260435,0.00811984,0.0901102,0
0.0821528,1.10082,1.0492,0.0432678,0.0173482,0.131712,0
0.0738392,1.04328,1.02141,-0.00584377,0.0097181,0.0985804,0
0.0824879,1.09344,1.04568,-0.0166602,0.00676248,0.0822343,0
0.0677819,1.00777,1.00388,0.00321253,0.00789583,0.0888585,0
0.0799263,0.987645,0.993803,-0.0270638,0.00383028,0.0618893,0
0.0234386,0.990327,0.995152,-0.00735288,0.00851529,0.0922783,0
0.0560745,0.949124,0.97423,-0.0374731,0.00568528,0.0754008,0
0.0818195,0.985992,0.992971,0.0151401,0.00990079,0.0995027,0
0.112518,0.940525,0.969807,0.000795514,0.00664014,0.0814871,0
0.035536,0.961479,0.98055,0.0177873,0.0109492,0.104639,0
0.0347805,0.985209,0.992577,-0.0884984,0.0134706,0.116063,0
0.0408356,1.07906,1.03878,0.0218791,0.00754528,0.0868636,0
0.0486344,1.06293,1.03099,0.031018,0.00866849,0.0931047,0
0.0386997,1.02848,1.01414,-0.0158932,0.0114465,0.106988,0
0.0267027,0.988584,0.994276,-0.0158808,0.0142372,0.11932,0
0.0473046,1.14487,1.06998,-0.0240717,0.0120735,0.109879,0
0.0835655,1.06273,1.03089,0.0293808,0.0113517,0.106544,0
0.0399881,1.02602,1.01293,0.0153131,0.00262536,0.0512382,0
0.071162,0.993548,0.996769,0.0112224,0.00284975,0.0533831,0
0.0343054,0.998151,0.999075,0.00162781,0.00655486,0.0809621,0
0.0788713,1.0126,1.00628,0.0510322,0.00497552,0.0705374,0
0.0698738,1.07246,1.0356,0.0188389,0.00517719,0.0719527,0
0.0228925,0.987553,0.993757,-0.0126914,0.00696284,0.0834436,0
0.101269,0.952318,0.975868,0.00397462,0.016183,0.127212,0
0.0984945,1.04027,1.01994,0.015435,0.00745746,0.0863566,0
0.0957014,0.973114,0.986465,0.0204932,0.00378161,0.0614948,0
0.0196464,0.944595,0.971903,0.015812,0.0114649,0.107074,0
0.0409593,0.933974,0.966423,-0.00156049,0.00981543,0.0990729,0
0.0661468,1.01061,1.00529,-0.0541796,0.013715,0.117111,0
0.0598347,0.923156,0.96081,0.0296223,0.00441913,0.0664765,0
0.0461206,1.07576,1.03719,0.0123963,0.00744257,0.0862703,0
0.0693439,0.939202,0.969124,0.025746,0.0102316,0.101151,0
0.0618132,1.05977,1.02945,-0.0287835,0.0167655,0.129482,0
0.119699,1.01161,1.00579,-0.0184895,0.0113666,0.106614,0
0.0653252,1.09916,1.04841,0.0170361,0.00985162,0.0992553,0
0.0712046,0.922143,0.960283,-0.0245713,0.01075,0.103682,0
0.0415308,1.09533,1.04658,0.00628731,0.00849302,0.0921576,0
0.0644903,1.0681,1.03349,-0.0062869,0.0107458,0.103662,0
0.0896339,1.11385,1.05539,0.00140105,0.00949409,0.0974376,0
0.0408089,1.01071,1.00534,0.00731641,0.00640358,0.0800224,0
0.0302665,0.956549,0.978033,0.0370407,0.00601625,0.0775645,0
0.106851,1.09426,1.04607,-0.00492425,0.00483771,0.0695536,0
0.0648489,0.983366,0.991648,0.0101139,0.0135169,0.116262,0
0.0194532,1.03969,1.01965,0.0128375,0.00833047,0.0912714,0
0.0256099,1.01044,1.00521,-0.00503603,0.0109344,0.104568,0
0.0737254,1.00316,1.00158,0.0860865,0.00953406,0.0976425,0
0.0935811,0.942898,0.971029,-0.0179983,0.00549989,0.0741612,0
0.0861453,0.958085,0.978818,-0.00720927,0.0121363,0.110165,0
0.0694893,1.00575,1.00287,-0.0515554,0.00899943,0.0948654,0
0.0767216,0.998132,0.999066,-0.0586758,0.0115679,0.107554,0
0.0568639,1.07776,1.03815,-0.0158723,0.00653855,0.0808613,0
0.0520461,0.942288,0.970715,-0.0141499,0.00813955,0.0902195,0
0.065294,1.04355,1.02154,-0.0128335,0.0118871,0.109028,0
0.0752449,1.05614,1.02769,-0.0511546,0.00550453,0.0741925,0
0.0556914,0.989621,0.994797,-0.008877,0.00824634,0.0908094,0
0.0863771,0.97756,0.988716,-0.0198284,0.00487529,0.0698233,0
0.0575267,1.05713,1.02817,0.0134405,0.00685105,0.0827711,0
0.0615657,0.965906,0.982805,-0.0317415,0.014806,0.12168,0
0.0129875,0.993457,0.996723,-0.00280607,0.00997436,0.0998717,0
0.0361234,1.01914,1.00952,-0.0182769,0.0133283,0.115448,0
0.0774861,0.928663,0.963671,-0.000559166,0.0144398,0.120166,0
0.0448384,1.15057,1.07265,-0.0247815,0.0139775,0.118227,0
0.0584841,1.01659,1.00826,0.00203081,0.0183995,0.135645,0
0.0578697,0.905853,0.951763,0.0254492,0.0132772,0.115227,0
0.113156,0.96438,0.982029,0.0321635,0.00995405,0.09977,0
0.0472502,0.975701,0.987776,-0.00299359,0.0075226,0.0867329,0
0.0883025,0.940879,0.969989,-0.00205492,0.0103531,0.10175,0
0.0956368,1.02254,1.01121,0.0285475,0.0087203,0.0933825,0
0.0505014,1.00119,1.00059,0.00943038,0.0134967,0.116175,0
0.0639675,1.01847,1.00919,-0.0227357,0.00974332,0.0987082,0
0.0161413,1.08987,1.04397,-0.0545628,0.00497735,0.0705503,0
0.0677751,0.990208,0.995092,-0.017895,0.00811981,0.09011,0
0.0706883,0.98972,0.994847,-0.0413977,0.00667591,0.0817062,0
0.0674501,1.04264,1.0211,-0.0104272,0.00556983,0.0746313,0
0.0210808,0.962548,0.981096,0.00208784,0.0102641,0.101312,0
0.0462317,1.08564,1.04194,-0.0149254,0.0124292,0.111487,0
0.0517801,1.00908,1.00453,0.0317432,0.00586492,0.0765828,0
0.0950757,1.00696,1.00347,0.0230222,0.00517361,0.0719278,0
-0.211274,1.09799,1.04785,0.251279,1.05623,1.02773,1
-0.164809,1.08852,1.04332,0.228448,0.954567,0.977019,1
-0.21006,1.02489,1.01237,0.258351,1.06001,1.02957,1
-0.218907,0.971262,0.985526,0.225325,0.976148,0.988002,1
-0.218335,1.04214,1.02085,0.223688,0.931268,0.965022,1
-0.222592,0.867301,0.93129,0.184034,0.995228,0.997611,1
-0.223036,1.11581,1.05632,0.136079,0.827702,0.909781,1
-0.212799,0.927947,0.9633,0.201809,0.993394,0.996692,1
-0.192,0.866968,0.931111,0.211596,1.12666,1.06144,1
-0.280331,0.917399,0.95781,0.239313,1.01554,1.00774,1
-0.273025,1.00427,1.00213,0.2592,1.00752,1.00376,1
-0.179421,1.02563,1.01273,0.172711,0.842622,0.917944,1
-0.112075,0.926444,0.96252,0.250483,1.0946,1.04623,1
-0.208802,0.913664,0.955858,0.147567,1.11651,1.05665,1
-0.1485,1.00906,1.00452,0.184377,1.02768,1.01375,1
-0.159392,1.01165,1.00581,0.229705,0.927911,0.963282,1
-0.187041,0.986595,0.993275,0.145858,1.06351,1.03127,1
-0.218681,0.990955,0.995467,0.235876,1.05622,1.02773,1
-0.172485,1.10258,1.05004,0.183321,0.873428,0.934574,1
-0.207814,0.907366,0.952558,0.120291,1.0878,1.04298,1
-0.19512,0.918262,0.95826,0.17795,0.861043,0.927924,1
-0.186233,1.13541,1.06556,0.206129,0.9765,0.98818,1
-0.227698,1.04173,1.02065,0.171984,1.0492,1.02431,1
-0.201136,0.965736,0.982719,0.144602,0.907735,0.952751,1
-0.23137,0.996264,0.99813,0.194746,0.919643,0.95898,1
-0.250668,0.862869,0.928907,0.259669,0.829751,0.910907,1
-0.249479,0.961709,0.980668,0.170768,0.990173,0.995074,1
-0.194112,0.847416,0.920552,0.223102,0.969209,0.984484,1
-0.196773,1.00747,1.00373,0.242757,0.865494,0.930319,1
-0.204814,0.932177,0.965493,0.147184,1.05436,1.02682,1
-0.170176,1.0236,1.01173,0.204116,0.876249,0.936082,1
-0.214531,0.989136,0.994553,0.182559,1.00854,1.00426,1
-0.256661,0.931375,0.965078,0.20212,0.934814,0.966858,1
-0.192738,1.01809,1.009,0.221035,1.02804,1.01392,1
-0.116897,0.893535,0.94527,0.201822,1.04165,1.02061,1
-0.208146,1.01272,1.00634,0.178336,1.0277,1.01375,1
-0.193644,0.930239,0.964489,0.154484,0.793565,0.890823,1
-0.198065,0.948563,0.973942,0.187513,0.867841,0.93158,1
-0.256053,0.913414,0.955727,0.210277,0.961214,0.980415,1
-0.248985,1.01287,1.00641,0.26353,0.933125,0.965984,1
-0.206807,0.93494,0.966923,0.225588,1.04474,1.02212,1
-0.192436,0.880882,0.938553,0.264939,1.03435,1.01703,1
-0.14758,0.994691,0.997342,0.154171,0.882072,0.939187,1
-0.167402,1.1514,1.07303,0.191656,0.90924,0.953541,1
-0.260604,0.971679,0.985738,0.228617,1.01394,1.00694,1
-0.221012,1.08291,1.04063,0.14487,0.835661,0.914145,1
-0.205262,0.925883,0.962228,0.122779,0.8631,0.929032,1
-0.146976,0.982748,0.991336,0.157335,0.890002,0.943399,1
-0.218601,1.0167,1.00831,0.253733,0.844473,0.918952,1
-0.224247,0.884684,0.940576,0.273957,0.80337,0.896309,1
-0.298695,1.07718,1.03787,0.210676,0.951832,0.975619,1
-0.16998,0.880276,0.93823,0.259806,1.04131,1.02045,1
-0.235571,0.845228,0.919363,0.205657,0.942352,0.970748,1
-0.214926,0.951357,0.975376,0.114359,0.929827,0.964276,1
-0.216214,0.98291,0.991418,0.230377,0.939469,0.969262,1
-0.231647,0.934273,0.966578,0.222078,0.805874,0.897705,1
-0.195208,1.02931,1.01455,0.194138,1.14122,1.06828,1
-0.201508,1.08731,1.04274,0.257063,0.854738,0.92452,1
-0.174095,0.999989,0.999995,0.254952,0.935865,0.967401,1
-0.219556,1.00811,1.00405,0.14781,0.899923,0.948643,1
-0.172681,0.908318,0.953057,0.274734,0.922532,0.960485,1
-0.237973,1.09424,1.04606,0.254235,1.0526,1.02596,1
-0.225507,1.0732,1.03595,0.235218,1.0522,1.02577,1
-0.209861,1.09302,1.04547,0.176047,1.03686,1.01826,1
-0.195559,1.0198,1.00985,0.177619,0.903074,0.950302,1
-0.165082,0.9043,0.950947,0.167394,0.944244,0.971722,1
-0.213857,0.990442,0.99521,0.140058,0.963704,0.981684,1
-0.156543,0.923601,0.961042,0.191473,0.916913,0.957556,1
-0.200439,0.949151,0.974244,0.230091,0.888923,0.942827,1
-0.197364,0.817013,0.903888,0.221016,0.934026,0.96645,1
-0.164278,0.815758,0.903193,0.191211,0.939066,0.969054,1
-0.111268,0.894834,0.945957,0.15142,0.948071,0.973689,1
-0.173816,0.871389,0.933482,0.237025,1.02296,1.01142,1
-0.234642,0.824646,0.9081,0.160408,0.925452,0.962004,1
-0.236634,0.928816,0.963751,0.268282,0.933001,0.96592,1
-0.164394,0.988046,0.994005,0.209978,0.955792,0.977646,1
-0.0833551,1.05069,1.02503,0.133713,1.02261,1.01124,1
-0.178306,0.972122,0.985963,0.230416,0.992915,0.996451,1
-0.211183,0.99718,0.998589,0.193843,1.01749,1.00871,1
-0.197601,0.966123,0.982915,0.325064,1.10769,1.05247,1
-0.183284,1.09886,1.04826,0.231403,1.03026,1.01502,1
-0.156996,0.96116,0.980388,0.197009,0.955803,0.977652,1
-0.252701,1.00656,1.00328,0.185583,0.873089,0.934392,1
-0.121755,0.855447,0.924904,0.196167,0.992051,0.996018,1
-0.194705,1.05497,1.02712,0.259031,0.942508,0.970829,1
-0.192144,0.935164,0.967039,0.25201,0.994906,0.99745,1
-0.153483,0.987752,0.993857,0.215721,0.963517,0.981589,1
-0.148443,1.08457,1.04143,0.155556,1.01565,1.0078,1
-0.184363,0.969011,0.984384,0.163776,1.11157,1.05431,1
-0.176462,1.02941,1.0146,0.123791,1.07188,1.03532,1
-0.204754,1.12452,1.06044,0.190651,0.892344,0.94464,1
-0.188908,0.870497,0.933004,0.229461,1.00495,1.00247,1
-0.226823,0.821105,0.906148,0.154345,0.950975,0.97518,1
-0.189437,0.994026,0.997008,0.261374,0.918717,0.958497,1
-0.20289,1.0463,1.02289,0.182293,0.983668,0.991801,1
-0.187797,0.808329,0.899071,0.0981878,0.842143,0.917684,1
-0.22755,0.950933,0.975158,0.19685,0.957777,0.978661,1
-0.222659,0.936206,0.967578,0.188473,0.792597,0.890279,1
-0.253704,0.961155,0.980385,0.198243,0.978295,0.989088,1
-0.25074,1.0431,1.02132,0.249305,0.881345,0.9388,1
-0.165757,0.99741,0.998704,0.229233,0.924503,0.961511,1
-0.223775,0.91537,0.95675,0.210342,1.13554,1.06562,1
-0.22993,0.945998,0.972624,0.219003,1.04355,1.02154,1
-0.215864,0.829122,0.910561,0.259478,0.917514,0.95787,1
-0.208482,0.821479,0.906355,0.215314,0.943817,0.971502,1
-0.0842714,0.89751,0.94737,0.175258,1.01385,1.0069,1
-0.184398,0.865138,0.930128,0.234792,0.964369,0.982023,1
-0.216812,1.09185,1.04492,0.274978,0.847391,0.920538,1
-0.206986,1.03394,1.01683,0.15153,0.987,0.993479,1
-0.219478,0.923413,0.960944,0.107702,0.963072,0.981362,1
-0.262832,1.04319,1.02136,0.355856,1.05985,1.02949,1
-0.182192,1.01339,1.00667,0.213818,1.10891,1.05305,1
-0.205685,1.05568,1.02746,0.149144,0.857284,0.925896,1
-0.171811,0.898189,0.947728,0.255565,0.931353,0.965066,1
-0.0986353,0.817858,0.904355,0.204564,0.833262,0.912832,1
-0.204099,0.821662,0.906456,0.069433,1.12626,1.06125,1
-0.223298,1.1534,1.07397,0.183651,0.814374,0.902427,1
-0.279818,1.03807,1.01886,0.251354,1.00644,1.00322,1
-0.152157,0.970262,0.985019,0.186482,0.86137,0.9281,1
-0.198455,0.887966,0.942319,0.202968,0.983716,0.991825,1
-0.160225,0.763206,0.873617,0.249796,1.02077,1.01033,1
-0.12162,1.1726,1.08287,0.122256,1.02077,1.01033,1
-0.290199,1.02145,1.01067,0.281958,0.892284,0.944608,1
-0.191539,0.836227,0.914455,0.214697,1.03138,1.01557,1
-0.188761,0.872752,0.934212,0.21108,1.05562,1.02743,1
-0.277734,0.94106,0.970083,0.188017,1.11486,1.05587,1
-0.215896,0.914161,0.956118,0.180899,0.997531,0.998765,1
-0.199199,1.03155,1.01565,0.210066,0.984434,0.992186,1
-0.160104,0.911831,0.954899,0.274483,0.865401,0.930269,1
-0.178202,1.05682,1.02802,0.203845,0.948667,0.973995,1
-0.16997,0.961778,0.980703,0.160619,1.11161,1.05433,1
-0.128302,0.982934,0.99143,0.177821,0.892531,0.944739,1
-0.233877,1.02554,1.01269,0.119237,1.0502,1.02479,1
-0.188695,1.04523,1.02236,0.144109,1.09931,1.04848,1
-0.215876,0.782519,0.884601,0.157156,1.2568,1.12107,1
-0.184908,0.982045,0.990982,0.216547,0.954035,0.976747,1
-0.256462,1.06576,1.03236,0.191288,1.02979,1.01479,1
-0.24177,0.968193,0.983968,0.203202,1.02992,1.01485,1
-0.137003,0.921266,0.959826,0.149838,1.03712,1.01839,1
-0.195321,0.905033,0.951332,0.172968,1.02721,1.01351,1
-0.185955,1.00926,1.00462,0.223474,0.980986,0.990448,1
-0.277256,0.923541,0.96101,0.222347,0.996222,0.998109,1
-0.184547,1.05164,1.0255,0.173621,0.997296,0.998647,1
-0.142424,1.08566,1.04195,0.202993,1.01705,1.00849,1
-0.213383,1.02523,1.01254,0.210325,0.889012,0.942874,1
-0.176711,0.855521,0.924944,0.177983,1.06021,1.02966,1
-0.235839,1.00042,1.00021,0.165684,0.967106,0.983415,1
-0.154567,0.930932,0.964848,0.14223,0.867356,0.931319,1
-0.168137,0.861339,0.928083,0.206363,0.976595,0.988228,1
-0.128754,1.00929,1.00463,0.202433,0.892572,0.94476,1
-0.203453,1.02314,1.0115,0.0879618,1.05038,1.02488,1
-0.204871,0.883198,0.939786,0.214853,0.918564,0.958418,1
-0.218523,0.990745,0.995362,0.221003,0.947852,0.973577,1
-0.255954,0.833281,0.912842,0.17837,1.14768,1.0713,1
-0.230446,1.10942,1.05329,0.153263,0.945993,0.972622,1
-0.238259,0.999516,0.999758,0.229552,0.867122,0.931194,1
-0.163266,0.862384,0.928646,0.247773,0.892414,0.944677,1
-0.23218,1.00504,1.00252,0.231009,0.99724,0.998619,1
-0.165714,0.696901,0.834806,0.181031,1.01674,1.00834,1
-0.208872,0.871332,0.933451,0.15621,0.830838,0.911503,1
-0.223474,0.944695,0.971954,0.250708,1.0367,1.01818,1
-0.209882,1.08896,1.04353,0.153039,1.10696,1.05212,1
-0.29823,0.897811,0.947529,0.198682,0.865529,0.930338,1
-0.229314,0.911955,0.954963,0.164165,0.895364,0.946237,1
-0.216488,0.972961,0.986388,0.110399,0.925487,0.962023,1
-0.257237,0.841711,0.917448,0.194812,1.03373,1.01673,1
-0.189614,1.09872,1.0482,0.198737,0.944113,0.971655,1
-0.21711,0.968447,0.984097,0.19807,1.05125,1.0253,1
-0.21224,0.983833,0.991884,0.201671,0.975286,0.987566,1
-0.18188,0.967504,0.983618,0.192054,0.883255,0.939816,1
-0.126717,1.00529,1.00264,0.209924,1.1145,1.0557,1
-0.16784,1.14502,1.07005,0.156112,1.12049,1.05853,1
-0.24042,0.945648,0.972445,0.104322,1.00014,1.00007,1
-0.185411,0.943598,0.97139,0.253612,1.019,1.00945,1
-0.173802,0.947125,0.973203,0.253084,1.02292,1.01139,1
-0.180794,1.05815,1.02866,0.226966,1.1295,1.06278,1
-0.229092,1.01775,1.00884,0.272573,0.890747,0.943794,1
-0.261806,0.950682,0.975029,0.168394,1.00695,1.00347,1
-0.180556,0.897576,0.947405,0.15834,0.961244,0.98043,1
-0.133311,1.06648,1.03271,0.214543,1.04543,1.02246,1
-0.182993,1.05853,1.02885,0.15439,1.10544,1.0514,1
-0.155926,1.00414,1.00207,0.257708,1.12276,1.05961,1
